Day,Objective,"Campaign Name","Ad Set Name","Ad Name",Gender,Age,"Amount Spent (USD)",Reach,Impressions,"Unique Link Clicks","Unique Landing Page Views","Website Registrations Completed","App Installs","Unique Mobile App Registrations Completed","Mobile App Purchases","Reporting Starts","Reporting Ends"
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,65+,0.19,14,14,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,55-64,0.06,4,4,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,45-54,0.02,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,55-64,0.01,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Keep Calm",male,35-44,0.13,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",unknown,25-34,0.02,2,2,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,65+,0.01,3,3,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,25-34,0.07,4,4,,,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,0.97,44,44,1,1,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,1.13,72,72,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,45-54,0.23,19,19,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,25-34,0.14,18,19,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,1.36,117,118,1,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,25-34,3.97,360,362,4,,,2,2,5,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,35-44,0.01,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,25-34,0.01,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,35-44,0,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",female,45-54,0.02,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,45-54,0.06,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",male,45-54,0.1,6,6,1,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,55-64,0.15,6,6,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,55-64,0.01,2,2,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,25-34,2.67,188,192,5,,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,35-44,0.18,3,3,1,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.81,73,73,,,,2,1,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",male,35-44,3,156,159,5,5,1,1,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",unknown,25-34,0.14,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",male,25-34,0.09,4,4,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",male,35-44,0,2,2,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Money March B",male,65+,0,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",female,35-44,0.47,22,22,,,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",male,45-54,0.06,8,8,,,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",female,45-54,0.03,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Keep Calm",male,55-64,0.03,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",female,35-44,0.06,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",unknown,35-44,0.01,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,25-34,0.01,1,1,,,,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",male,25-34,3.95,221,223,5,5,1,,,,2021-04-06,2021-04-06
2021-04-06,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,25-34,0.05,3,3,,,,,,,2021-04-06,2021-04-06
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,45-54,0.07,6,6,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,55-64,0.06,3,3,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,45-54,0.31,12,12,1,1,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,35-44,0.31,14,14,1,1,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,25-34,0.01,3,3,1,1,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,25-34,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,45-54,0.04,2,2,1,,,1,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,65+,0,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,45-54,0.06,6,6,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,0.04,4,4,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Purple Chart",male,45-54,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.08,8,8,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,55-64,0.03,3,3,1,,,1,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",male,45-54,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Blue Chart - Cash LP",female,35-44,0.03,2,2,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,35-44,0.07,5,5,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,45-54,0.08,3,3,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,65+,0.1,5,5,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",unknown,25-34,0.03,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,35-44,0.1,8,8,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Keep Calm",male,35-44,0,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,25-34,0.19,18,19,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,25-34,0.33,36,36,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,35-44,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money Market B",male,25-34,0.04,1,1,1,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,25-34,0,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA  iOS - Blue Chart",male,35-44,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - Android - Test Group","TBA 2021 UA Android - Money March C",male,25-34,0,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,55-64,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,45-54,0.12,5,5,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,25-34,0.63,57,57,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,35-44,0.31,29,33,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,55-64,0.18,8,8,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",male,35-44,0.23,25,25,1,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Pooh Bear",female,45-54,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",male,35-44,0.02,3,3,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,55-64,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",female,35-44,0.26,4,4,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",male,45-54,0.05,2,2,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",female,45-54,0,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",female,35-44,0.06,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,35-44,0.85,36,36,1,1,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,35-44,0.77,14,14,1,1,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,25-34,0.62,36,36,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",male,45-54,0.54,22,22,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,25-34,0.34,11,11,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",female,25-34,0.03,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",male,25-34,0.7,16,16,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",female,35-44,0.3,13,13,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",male,45-54,1.19,19,19,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",female,45-54,0.11,4,4,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March B - Cash LP",male,35-44,0.61,18,18,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",female,25-34,0.05,4,4,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,25-34,0.03,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - LAL CAI 3% - 25-54 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",female,45-54,0.41,8,8,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",male,45-54,0.31,10,10,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",male,25-34,0.03,7,7,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UA WC - Money March C - Cash LP",male,35-44,0.08,8,8,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",unknown,35-44,0.11,3,3,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Pooh Bear - Cash LP",female,25-34,0.78,27,27,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,65+,0.01,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Buff Doge",female,65+,0.04,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,35-44,0.08,2,2,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,35-44,0.06,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,35-44,0,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,45-54,0.33,1,1,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,0.07,4,4,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Purple Chart - Cash LP",male,45-54,0.08,2,3,,,,,,,2021-04-05,2021-04-05
2021-04-05,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined LAL (New) - 25-54 - Test Group","TBA 2021 UC WC - Purple Chart - Cash LP",male,25-34,0.01,1,1,,,,,,,2021-04-05,2021-04-05
